d_ano,d_muni,d_nombmuni,d_provincia,d_nomsec,d_nomzon,dane_ant,d_nombinst,d_sede,d_nombsede,d_nomjor,d_grado,d_edad,d_genero,d_hombres,d_mujeres,d_tipo,metodo,sector,edad,etnia,discapa
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150B,ESCUELA URBANA CENTRO,MAÑANA,5,10,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150B,ESCUELA URBANA CENTRO,MAÑANA,3,9,F,0,1,HIJOS DE ADULTOS DESMOVILIZADO,EDUCACION TRADICIONA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150B,ESCUELA URBANA CENTRO,MAÑANA,3,9,F,0,1,HIJOS DE ADULTOS DESMOVILIZADO,EDUCACION TRADICIONA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150B,ESCUELA URBANA CENTRO,MAÑANA,0,5,F,0,1,VICTIMAS DE MINAS,EDUCACION TRADICIONA,1,5,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150B,ESCUELA URBANA CENTRO,TARDE,3,8,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150B,ESCUELA URBANA CENTRO,TARDE,4,10,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150B,ESCUELA URBANA CENTRO,NOCTURNA,23,28,F,0,1,EN SITUACION DE DESPLAZAMIENTO,PROGRAMA PARA JOVENE,1,28,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150B,ESCUELA URBANA CENTRO,NOCTURNA,26,21,M,1,0,EN SITUACION DE DESPLAZAMIENTO,PROGRAMA PARA JOVENE,1,21,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150B,ESCUELA URBANA CENTRO,NOCTURNA,26,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,PROGRAMA PARA JOVENE,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150C,ESCUELA URBANA SANTA FE,MAÑANA,5,11,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150C,ESCUELA URBANA SANTA FE,MAÑANA,5,11,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150C,ESCUELA URBANA SANTA FE,TARDE,0,6,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150C,ESCUELA URBANA SANTA FE,TARDE,1,6,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150C,ESCUELA URBANA SANTA FE,TARDE,1,6,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150D,ESCUELA URBANA MARSELLA,MAÑANA,2,7,F,0,1,DESAPARICION FORZADA,EDUCACION TRADICIONA,1,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150D,ESCUELA URBANA MARSELLA,MAÑANA,2,10,M,1,0,VICTIMAS DE MINAS,EDUCACION TRADICIONA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150E,ESCUELA URBANA GAITAN,MAÑANA,3,9,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,URBANA,1.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150E,ESCUELA URBANA GAITAN,MAÑANA,5,9,M,1,0,HIJOS DE ADULTOS DESMOVILIZADO,EDUCACION TRADICIONA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150F,ESCUELA RURAL FRANCISCO DE PAULA SANTANDER,MAÑANA,1,6,F,0,1,DESAPARICION FORZADA,ESCUELA NUEVA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150F,ESCUELA RURAL FRANCISCO DE PAULA SANTANDER,MAÑANA,5,13,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150G,ESCUELA RURAL BUENAVISTA,MAÑANA,3,10,F,0,1,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150G,ESCUELA RURAL BUENAVISTA,MAÑANA,4,9,F,0,1,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150G,ESCUELA RURAL BUENAVISTA,MAÑANA,5,12,F,0,1,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150G,ESCUELA RURAL BUENAVISTA,MAÑANA,0,5,M,1,0,SIN INFORMACION,ESCUELA NUEVA,1,5,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,INSTITUTO INTEGRADO DE COMERCIO,168077000150H,ESCUELA RURAL POZO NEGRO,MAÑANA,1,6,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,COLEGIO  TRINIDAD CAMACHO PINZON,268077000235A,COLEGIO  TRINIDAD CAMACHO PINZON,MAÑANA,6,14,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,COLEGIO  TRINIDAD CAMACHO PINZON,268077000235A,COLEGIO  TRINIDAD CAMACHO PINZON,MAÑANA,10,15,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,COLEGIO  TRINIDAD CAMACHO PINZON,268077000235A,COLEGIO  TRINIDAD CAMACHO PINZON,MAÑANA,7,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,COLEGIO  TRINIDAD CAMACHO PINZON,268077000235A,COLEGIO  TRINIDAD CAMACHO PINZON,MAÑANA,9,17,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,COLEGIO  TRINIDAD CAMACHO PINZON,268077000235A,COLEGIO  TRINIDAD CAMACHO PINZON,MAÑANA,9,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,COLEGIO  TRINIDAD CAMACHO PINZON,268077000235A,COLEGIO  TRINIDAD CAMACHO PINZON,MAÑANA,1,7,F,0,1,SIN INFORMACION,EDUCACION TRADICIONA,1,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,COLEGIO  TRINIDAD CAMACHO PINZON,268077000235A,COLEGIO  TRINIDAD CAMACHO PINZON,TARDE,5,11,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,COLEGIO  TRINIDAD CAMACHO PINZON,268077000235A,COLEGIO  TRINIDAD CAMACHO PINZON,TARDE,3,9,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,COLEGIO  TRINIDAD CAMACHO PINZON,268077000235A,COLEGIO  TRINIDAD CAMACHO PINZON,TARDE,5,11,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,COLEGIO  TRINIDAD CAMACHO PINZON,268077000235A,COLEGIO  TRINIDAD CAMACHO PINZON,TARDE,1,6,M,1,0,SIN INFORMACION,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,OFICIAL,RURAL,2.68077E+11,COLEGIO  TRINIDAD CAMACHO PINZON,268077000235B,ESCUELA RURAL EL CABLE,MAÑANA,5,9,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,9,EBERA CHAMI,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,COL PARROQ SAN LUIS GONZAGA,368077000205A,COL PARROQ SAN LUIS GONZAGA,COMPLETA,-1,4,M,1,0,DESAPARICION FORZADA,EDUCACION TRADICIONA,2,4,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,COL PARROQ SAN LUIS GONZAGA,368077000205A,COL PARROQ SAN LUIS GONZAGA,COMPLETA,7,14,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,2,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,COL. ADVENTISTA BARBOSA,368077000272A,COL. ADVENTISTA BARBOSA,MAÑANA,8,13,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,2,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,LICEO PEDAGOGICO SAN AGUSTIN,368077000329A,LICEO PEDAGOGICO SAN AGUSTIN,COMPLETA,1,7,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,2,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,LICEO PEDAGOGICO SAN AGUSTIN,368077000329A,LICEO PEDAGOGICO SAN AGUSTIN,COMPLETA,2,6,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,2,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,LICEO PEDAGOGICO SAN AGUSTIN,368077000329A,LICEO PEDAGOGICO SAN AGUSTIN,COMPLETA,2,8,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,2,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,CORPORACION EDUCATIVA COLEGIO JOSE ANTONIO GALAN,368077000388A,CORPORACION EDUCATIVA COLEGIO JOSE ANTONIO GALAN,FIN DE SEMANA,26,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,PROGRAMA PARA JOVENE,2,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,CORPORACION EDUCATIVA COLEGIO JOSE ANTONIO GALAN,368077000388A,CORPORACION EDUCATIVA COLEGIO JOSE ANTONIO GALAN,FIN DE SEMANA,24,21,F,0,1,HIJOS DE ADULTOS DESMOVILIZADO,PROGRAMA PARA JOVENE,2,21,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,INSTITUTO ANDINO,368077000400A,INSTITUTO ANDINO,FIN DE SEMANA,23,14,M,1,0,DESVINCULADOS DE GRUPOS ARMADO,PROGRAMA PARA JOVENE,2,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,INSTITUTO ANDINO,368077000400A,INSTITUTO ANDINO,FIN DE SEMANA,23,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,PROGRAMA PARA JOVENE,2,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,INSTITUTO ANDINO,368077000400A,INSTITUTO ANDINO,FIN DE SEMANA,23,15,M,1,0,EN SITUACION DE DESPLAZAMIENTO,PROGRAMA PARA JOVENE,2,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,INSTITUTO ANDINO,368077000400A,INSTITUTO ANDINO,FIN DE SEMANA,25,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,PROGRAMA PARA JOVENE,2,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,INSTITUTO ANDINO,368077000400A,INSTITUTO ANDINO,FIN DE SEMANA,26,19,F,0,1,EN SITUACION DE DESPLAZAMIENTO,PROGRAMA PARA JOVENE,2,19,EBERA CHAMI,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68077E+11,LICEO CRISTIANO SAN PABLO,368077000442A,LICEO CRISTIANO SAN PABLO,COMPLETA,1,6,F,0,1,SIN INFORMACION,EDUCACION TRADICIONA,2,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68078E+11,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,368077800007A,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,NOCTURNA,24,17,F,0,1,EN SITUACION DE DESPLAZAMIENTO,PROGRAMA PARA JOVENE,2,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68078E+11,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,368077800007A,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,NOCTURNA,26,18,M,1,0,EN SITUACION DE DESPLAZAMIENTO,PROGRAMA PARA JOVENE,2,18,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,77,BARBOSA,VÉLEZ,PRIVADO,URBANA,3.68078E+11,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,368077800007A,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,NOCTURNA,26,18,M,1,0,EN SITUACION DE DESPLAZAMIENTO,PROGRAMA PARA JOVENE,2,18,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,79,BARICHARA,GUANENTA,OFICIAL,URBANA,1.68079E+11,INSTITUTO TECNICO  AQUILEO PARRA,168079000017A,INSTITUTO TECNICO  AQUILEO PARRA,ÚNICA,11,17,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,79,BARICHARA,GUANENTA,OFICIAL,URBANA,1.68079E+11,INSTITUTO TECNICO  AQUILEO PARRA,168079000017A,INSTITUTO TECNICO  AQUILEO PARRA,ÚNICA,10,16,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,79,BARICHARA,GUANENTA,OFICIAL,URBANA,1.68079E+11,INSTITUTO TECNICO  AQUILEO PARRA,168079000017A,INSTITUTO TECNICO  AQUILEO PARRA,ÚNICA,7,13,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,79,BARICHARA,GUANENTA,OFICIAL,URBANA,1.68079E+11,INSTITUTO TECNICO  AQUILEO PARRA,168079000017A,INSTITUTO TECNICO  AQUILEO PARRA,ÚNICA,7,13,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,79,BARICHARA,GUANENTA,OFICIAL,RURAL,2.68079E+11,INSTITUCION EDUCATIVA  GUANE,268079000071E,ESCUELA RURAL BUTAREGUA,MAÑANA,6,13,M,1,0,DESPLAZAMIENTO FORZADO,POST PRIMARIA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,79,BARICHARA,GUANENTA,OFICIAL,RURAL,2.68079E+11,INSTITUCION EDUCATIVA PARAMITO,268079000178A,INSTITUCION EDUCATIVA PARAMITO,MAÑANA,11,16,F,0,1,EN SITUACION DE DESPLAZAMIENTO,MEDIA RURAL,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,79,BARICHARA,GUANENTA,OFICIAL,RURAL,2.68079E+11,INSTITUCION EDUCATIVA PARAMITO,268079000178A,INSTITUCION EDUCATIVA PARAMITO,MAÑANA,8,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,POST PRIMARIA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,URBANA,1.68092E+11,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,168092000174A,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,MAÑANA,1,6,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,URBANA,1.68092E+11,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,168092000174A,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,MAÑANA,11,17,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,URBANA,1.68092E+11,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,168092000174A,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,MAÑANA,8,13,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,URBANA,1.68092E+11,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,168092000174A,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,MAÑANA,10,16,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,16,AFRODESCENDIENTE,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,URBANA,1.68092E+11,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,168092000174A,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,MAÑANA,10,16,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,URBANA,1.68092E+11,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,168092000174A,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,MAÑANA,2,10,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,URBANA,1.68092E+11,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,168092000174A,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,MAÑANA,3,8,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,URBANA,1.68092E+11,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,168092000174A,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,MAÑANA,5,9,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,URBANA,1.68092E+11,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,168092000174A,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,MAÑANA,9,15,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,URBANA,1.68092E+11,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,168092000174A,COLEGIO DEPARTAMENTAL INTEGRADO NUESTRA SEÑORA DE,MAÑANA,9,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,RURAL,2.68092E+11,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA PAZ,268092000209A,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA PAZ,MAÑANA,6,14,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,RURAL,2.68092E+11,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA PAZ,268092000209A,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA PAZ,MAÑANA,6,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,RURAL,2.68092E+11,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA PAZ,268092000209A,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA PAZ,MAÑANA,6,13,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,13,AFRODESCENDIENTE,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,RURAL,2.68092E+11,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA PAZ,268092000209A,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA PAZ,MAÑANA,6,11,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,92,BETULIA,YARIGUIES,OFICIAL,RURAL,2.68092E+11,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA PAZ,268092000209A,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA PAZ,MAÑANA,7,13,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
